8,100000,44.40772499395845,168.54311327782642,54.69,3
10,100000,55.509656242448074,168.54311327782642,55.023,3
12,100000,66.6115874909377,168.54311327782642,55.057,3
14,100000,69.0786833239354,168.54311327782642,69.752,3
16,100000,78.94706665592616,168.54311327782642,57.264,3
20,100000,98.6838333199077,168.54311327782642,57.191,3
24,100000,106.57853998550031,168.54311327782642,80.605,3
28,100000,124.34162998308372,243.96789375198225,79.735,3
32,100000,142.10471998066708,243.96789375198225,61.39,3
40,100000,177.6308999758338,243.96789375198225,61.46,3
48,100000,177.6308999758338,254.20712789160604,92.613,3
56,100000,177.6308999758338,240.53494965603505,296.222,3
64,100000,189.47295997422282,235.88800030665436,313.306,3
80,100000,177.6308999758338,252.04153636959364,189.142,3
96,100000,193.77916361000058,252.04153636959364,270.234,3
112,100000,216.24631301405861,243.96789375198225,215.23,3
128,100000,227.36755196906734,243.96789375198225,258.07,3
160,100000,215.3101817888895,254.20712789160604,213.901,3
192,100000,236.8411999677785,254.20712789160604,295.304,3
224,100000,221.05178663659325,254.20712789160604,267.066,3
256,100000,236.84119996777844,243.96789375198225,298.305,3
320,100000,240.855457594351,254.20712789160604,291.757,3
384,100000,240.17699151662043,254.20712789160604,286.01,3
448,100000,242.61781460113892,254.20712789160604,228.321,3
512,100000,241.880374435178,254.20712789160604,305.215,3
576,100000,243.60809139542926,254.20712789160604,299.247,3
640,100000,242.9140512490035,254.20712789160604,306.887,3
704,100000,244.24248746677154,252.04153636959364,249.275,3
768,100000,243.60809139542926,254.20712789160604,305.835,3
832,100000,244.68362380777114,254.20712789160604,224.606,3
896,100000,244.10626745145265,254.20712789160604,307.959,3
960,100000,252.25689937396527,254.20712789160604,310.727,3
1024,100000,251.23486405421812,254.20712789160604,304.301,3
1152,100000,250.77303526000077,254.20712789160604,235.757,3
1280,100000,250.40479291747505,254.20712789160604,308.73,3
1408,100000,250.1043071659741,254.20712789160604,248.003,3
1536,100000,249.85445271326086,254.20712789160604,307.214,3
1664,100000,249.64342699306377,254.20712789160604,225.699,3
1792,100000,249.46283131402373,254.20712789160604,249.5,3
1920,100000,253.00543616735973,254.20712789160604,306.585,3
2048,100000,252.63061329896362,254.20712789160604,246.835,3
2304,100000,252.0083704090648,254.20712789160604,311.647,3
2560,100000,250.95756287976525,254.20712789160604,267.346,3
2816,100000,253.65548394115012,254.20712789160604,308.552,3
3072,100000,252.63061329896374,254.20712789160604,273.327,3
3328,100000,252.19950303736135,254.20712789160604,259.342,3
3584,100000,251.8311493328277,254.20712789160604,261.349,3
3840,100000,253.38137292243755,254.20712789160604,316.42,3
4096,100000,252.98197715612497,254.20712789160604,311.399,3
4608,100000,252.31910822707843,254.20712789160604,349.898,3
5120,100000,252.91162621698254,254.20712789160604,261.726,3
5632,100000,253.91300219895845,254.20712789160604,347.42,3
6144,100000,253.0993157355109,254.20712789160604,314.045,3
6656,100000,253.71486485818676,254.20712789160604,310.291,3
7168,100000,253.23355032354354,254.20712789160604,314.111,3
7680,100000,253.5697605602981,254.20712789160604,324.728,3
8192,100000,253.15802585282376,254.20712789160604,256.647,3
9216,100000,253.25593659920867,254.20712789160604,257.356,3
10240,100000,254.04195750733777,254.20712789160604,339.923,3
11264,100000,254.04195750733777,254.20712789160604,234.433,3
12288,100000,253.92374347406314,254.20712789160604,345.978,3
13312,100000,253.8238021123122,254.20712789160604,313.372,3
14336,100000,253.83937221426973,254.20712789160604,317.057,3
15360,100000,253.7584285369055,254.20712789160604,239.961,3
16384,100000,253.77613055494083,254.20712789160604,300.517,3
18432,100000,253.7269643796164,254.20712789160604,301.673,3
20480,100000,254.11293877515206,254.20712789160604,241.406,3
22528,100000,254.04195750733777,254.20712789160604,235.314,3
24576,100000,253.98283673528584,254.20712789160604,311.281,3
26624,100000,253.9328329551439,254.20712789160604,255.82,3
28672,100000,253.8899882406335,254.20712789160604,307.299,3
30720,100000,254.13660801311553,254.20712789160604,243.323,3
32768,100000,254.0863161519174,254.20712789160604,310.229,3
36864,100000,254.0025406015958,254.20712789160604,249.736,3
40960,100000,254.14844428566974,254.20712789160604,310.79,3
45056,100000,254.07421680352923,254.20712789160604,308.511,3
49152,100000,254.0123936812576,254.20712789160604,314.043,3
53248,100000,254.12386249095113,254.20712789160604,312.818,3
57344,100000,254.06730340751812,254.20712789160604,314.796,3
61440,100000,254.16028166081122,254.20712789160604,249.483,3
65536,100000,254.10850128386116,254.20712789160604,239.754,3
73728,100000,254.14055331480006,254.20712789160604,313.896,3
81920,100000,254.1662007619002,254.20712789160604,239.282,3
90112,100000,254.18718888747918,254.20712789160604,306.466,3
98304,100000,254.1158971887824,254.20712789160604,302.321,3
106496,100000,254.13751845647806,254.20712789160604,307.339,3
114688,100000,254.15605390024993,254.20712789160604,242.706,3
122880,100000,254.17212013869374,254.20712789160604,308.284,3
131072,100000,254.1750799304857,254.20712789160604,308.982,3
147456,100000,254.150417104954,254.20712789160604,308.726,3
163840,100000,254.1750799304857,254.20712789160604,302.533,3
180224,100000,254.19526216646562,254.20712789160604,308.899,3
196608,100000,254.16768058025053,254.20712789160604,316.324,3
212992,100000,254.1853258959233,254.20712789160604,307.182,3
229376,100000,254.20045240234128,254.20712789160604,307.559,3
245760,100000,254.17803979121112,254.20712789160604,317.852,3
262144,100000,254.1861797636632,254.20712789160604,313.721,3
294912,100000,254.18494640099135,254.20712789160604,321.686,3
327680,100000,254.17951974742456,254.20712789160604,348.005,3
360448,100000,254.1992989982744,254.20712789160604,244.918,3
393216,100000,254.1898799234944,254.20712789160604,323.533,3
425984,100000,254.18874140130345,254.20712789160604,241.038,3
458752,100000,254.2036243174958,254.20712789160604,316.271,3
491520,100000,254.19580040329885,254.20712789160604,307.767,3
524288,100000,254.1917300438074,254.20712789160604,343.455,3
589824,100000,254.2022145676545,254.20712789160604,288.035,3
655360,100000,254.19284012892268,254.20712789160604,285.219,3
720896,100000,254.20131746226033,254.20712789160604,341.502,3
786432,100000,254.20468164013818,254.20712789160604,343.537,3
851968,100000,254.1989884681986,254.20712789160604,281.68,3
917504,100000,254.2036243174958,254.20712789160604,283.973,3
983040,100000,254.19876074662517,254.20712789160604,343.396,3
1048576,100000,254.20283133128612,254.20712789160604,259.424,3
1310720,100000,254.2017211589041,254.20712789160604,306.824,3
1572864,100000,254.2056068046653,254.20712789160604,304.441,3
1835008,100000,254.20441730865298,254.20712789160604,245.144,3
2097152,100000,254.20352519394908,254.20712789160604,239.87,3
2621440,100000,254.2056068046653,254.20712789160604,319.085,3
3145728,100000,254.20653197592674,254.20712789160604,316.938,3
3670016,100000,254.2048138060869,254.20712789160604,321.374,3
4194304,100000,254.2059537430992,254.20712789160604,310.823,3
5242880,100000,254.2056068046653,254.20712789160604,189.905,3
6291456,100000,254.2067632697943,254.20712789160604,276.23,3
7340032,100000,254.20639980819135,254.20712789160604,275.635,3
8388608,100000,254.20612721267128,254.20712789160604,259.622,3
